customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,txn_count,avg_amount,std_amount,min_amount,max_amount,first_txn,last_txn,days_since_last_txn
BANK15304,624,Spain,Female,72,0,3576.35,2,1,0,42073.1,1,4.0,15.46,20.87,-6.81,40.46,2023-04-29,2023-11-15,47.0
BANK15305,758,France,Male,77,7,6456.71,3,1,0,45933.64,0,3.0,-38.0,73.46,-122.79,6.64,2023-02-22,2023-12-16,16.0
BANK15306,637,France,Female,50,0,1331.21,4,1,1,85073.7,0,2.0,4.44,21.48,-10.75,19.63,2023-01-28,2023-10-28,65.0
BANK15307,564,United States,Male,75,1,3503.37,5,0,1,30085.19,1,4.0,62.39,96.18,-38.4,167.69,2023-04-19,2023-11-01,61.0
BANK15308,574,France,Male,24,0,1185.49,2,1,1,58035.81,0,6.0,6.82,11.92,-9.63,22.21,2023-01-03,2023-10-28,65.0
BANK15309,552,Spain,Male,32,3,8466.67,1,0,1,33955.55,0,1.0,2.67,,2.67,2.67,2023-09-10,2023-09-10,113.0
BANK15310,622,Germany,Male,43,3,7464.39,3,0,0,59606.81,0,1.0,-47.92,,-47.92,-47.92,2023-01-06,2023-01-06,360.0
BANK15311,773,France,Female,28,7,802.03,2,1,1,31554.32,0,9.0,15.75,55.41,-21.87,160.05,2023-02-17,2023-12-10,22.0
BANK15312,569,United Kingdom,Male,55,1,387.14,4,1,1,46792.86,1,1.0,-3.43,,-3.43,-3.43,2023-11-23,2023-11-23,39.0
BANK15313,668,United Kingdom,Male,44,0,8691.95,1,1,1,100969.03,0,7.0,29.84,43.14,-20.77,82.77,2023-02-27,2023-05-06,240.0
BANK15314,584,Germany,Female,71,3,580.69,3,1,1,21664.74,0,4.0,60.6,61.07,12.33,143.88,2023-05-06,2023-11-13,49.0
BANK15315,623,France,Female,56,3,3975.72,2,0,1,53575.29,0,6.0,15.44,20.25,-9.61,50.34,2023-01-24,2023-10-29,64.0
BANK15316,498,Spain,Female,24,8,3823.08,2,1,1,59731.94,0,4.0,47.53,92.24,-0.68,185.84,2023-08-24,2023-12-13,19.0
BANK15317,627,Spain,Male,18,0,1134.15,3,1,1,30457.37,0,4.0,-14.5,52.1,-92.12,16.71,2023-01-23,2023-12-01,31.0
BANK15318,630,France,Female,27,3,4474.56,3,1,1,67756.96,0,7.0,-8.13,68.66,-154.43,61.43,2023-02-10,2023-12-03,29.0
BANK15319,704,United States,Male,38,0,3493.36,4,1,0,22672.1,0,4.0,2.13,43.79,-53.44,53.56,2023-04-03,2023-12-26,6.0
BANK15320,672,United States,Female,32,1,3558.48,1,1,0,50880.36,1,4.0,32.06,29.87,2.09,73.39,2023-01-14,2023-12-04,28.0
BANK15321,530,United Kingdom,Male,47,0,2229.09,1,0,1,42157.6,0,2.0,166.18,49.39,131.26,201.11,2023-06-20,2023-12-08,24.0
BANK15322,758,Germany,Female,47,3,9114.04,2,0,0,52082.87,0,7.0,-61.73,106.96,-213.3,78.94,2023-02-16,2023-11-11,51.0
BANK15323,671,United Kingdom,Female,25,2,440.72,2,0,1,34528.55,0,6.0,-3.23,10.83,-22.16,5.63,2023-07-09,2023-12-28,4.0
BANK15324,669,Germany,Male,41,0,2886.81,3,1,1,53980.0,0,3.0,9.89,21.93,-8.65,34.1,2023-03-03,2023-12-15,17.0
BANK15325,649,Germany,Male,36,1,1504.28,1,0,1,55851.59,0,4.0,-69.37,141.62,-275.43,35.87,2023-02-09,2023-11-16,46.0
BANK15326,598,Germany,Female,20,1,9433.65,2,1,1,17235.8,0,8.0,-28.95,77.99,-207.13,38.06,2023-01-27,2023-12-06,26.0
BANK15327,671,Germany,Female,72,0,1274.98,2,1,1,30742.4,1,4.0,60.0,57.43,0.6,110.44,2023-01-13,2023-08-16,138.0
BANK15328,697,Spain,Female,32,0,7284.12,5,1,1,37352.15,0,6.0,57.62,67.0,-7.61,157.31,2023-02-05,2023-12-22,10.0
BANK15329,475,France,Male,53,1,4727.51,4,0,1,32935.94,0,4.0,-26.0,12.28,-41.26,-13.23,2023-08-04,2023-10-03,90.0
BANK15330,596,Germany,Male,23,4,10388.82,4,0,0,44959.96,0,7.0,9.61,59.05,-64.28,124.22,2023-01-19,2023-12-12,20.0
BANK15331,624,France,Male,74,1,4504.47,2,1,1,17085.98,0,3.0,-24.69,69.74,-104.32,25.5,2023-02-07,2023-11-12,50.0
BANK15332,675,Germany,Male,59,1,4065.11,2,1,1,32373.41,0,3.0,48.03,38.88,3.35,74.2,2023-02-19,2023-10-17,76.0
BANK15333,769,Spain,Female,67,8,8075.52,1,0,0,39821.03,0,5.0,-2.77,58.42,-65.9,79.97,2023-01-15,2023-12-30,2.0
BANK15334,572,Spain,Female,65,0,4133.24,1,0,1,39501.4,0,10.0,-6.29,54.31,-130.25,33.38,2023-03-19,2023-11-27,35.0
BANK15335,600,France,Male,35,4,9306.9,4,0,1,23576.64,0,5.0,107.69,172.55,8.99,413.28,2023-06-05,2023-11-20,42.0
BANK15336,598,France,Male,55,1,252.88,2,0,1,82286.0,0,7.0,6.76,30.26,-50.7,33.81,2023-01-31,2023-12-24,8.0
BANK15337,569,United Kingdom,Female,36,8,3417.47,5,1,0,25319.28,0,10.0,-23.06,38.5,-115.89,18.78,2023-01-14,2023-12-30,2.0
BANK15338,615,United Kingdom,Male,66,1,8374.99,3,0,0,39387.8,0,3.0,130.67,177.32,3.71,333.26,2023-07-23,2023-12-07,25.0
BANK15339,727,United States,Female,67,3,9431.4,2,0,1,29868.44,0,5.0,-16.86,20.3,-51.15,-1.89,2023-02-13,2023-11-18,44.0
BANK15340,544,United Kingdom,Male,47,0,8980.51,1,1,0,52433.06,1,7.0,-61.02,130.13,-246.93,72.96,2023-01-03,2023-12-20,12.0
BANK15341,692,United Kingdom,Female,30,7,4636.52,5,1,1,64651.94,0,5.0,-16.41,36.26,-77.82,15.32,2023-02-08,2023-12-10,22.0
BANK15342,479,Germany,Male,56,1,25556.15,2,1,0,41941.34,0,8.0,47.53,114.15,-88.19,299.86,2023-01-16,2023-12-21,11.0
BANK15343,593,United States,Male,69,2,1000.71,1,0,1,45113.04,0,6.0,-23.88,86.12,-198.63,19.77,2023-02-03,2023-10-12,81.0
BANK15344,617,United Kingdom,Female,29,0,958.57,1,1,0,29799.77,1,3.0,36.65,61.58,-7.98,106.91,2023-04-02,2023-09-12,111.0
BANK15345,817,United Kingdom,Female,51,8,166.87,3,1,1,27784.17,0,8.0,-7.48,67.12,-112.32,80.78,2023-02-19,2023-12-29,3.0
BANK15346,622,France,Male,76,3,22704.96,1,1,0,14385.97,0,4.0,-3.6,57.66,-80.23,59.18,2023-01-12,2023-10-31,62.0
BANK15347,429,United States,Female,29,0,2138.71,1,1,1,26317.43,0,8.0,-6.9,39.75,-65.45,68.15,2023-01-26,2024-01-01,0.0
BANK15348,450,United States,Male,61,0,7178.56,2,1,0,25646.04,1,2.0,42.46,35.97,17.02,67.89,2023-05-21,2023-09-11,112.0
BANK15349,653,United States,Male,41,1,307.84,1,1,1,42443.88,0,3.0,-6.96,41.97,-47.0,36.7,2023-07-18,2023-10-20,73.0
BANK15350,711,France,Male,21,0,1774.01,2,1,1,21924.22,0,4.0,-38.76,370.21,-583.76,193.69,2023-01-21,2023-09-04,119.0
BANK15351,687,Spain,Male,53,1,4888.8,2,1,1,27285.86,0,7.0,-29.52,249.39,-537.4,290.89,2023-01-09,2023-09-30,93.0
BANK15352,666,United States,Male,67,17,3719.89,2,1,1,55009.23,0,6.0,-25.5,67.61,-154.22,34.91,2023-02-18,2023-12-29,3.0
BANK15353,766,United States,Male,65,3,1164.38,2,1,1,24186.73,1,8.0,-4.5,141.62,-251.18,217.34,2023-01-28,2023-12-25,7.0
BANK15354,596,France,Female,31,7,3095.7,1,1,1,23262.38,0,4.0,-10.44,84.33,-101.15,100.8,2023-07-06,2023-10-05,88.0
BANK15355,739,Spain,Female,34,1,575.83,2,1,1,73945.93,0,3.0,-31.66,51.19,-85.19,16.82,2023-06-08,2024-01-01,0.0
BANK15356,486,United States,Female,66,3,3912.12,2,0,0,78161.35,1,3.0,27.86,85.7,-43.1,123.07,2023-06-28,2023-10-26,67.0
BANK15357,559,United States,Female,20,1,509.84,4,1,0,34371.04,0,4.0,1.34,13.37,-16.15,14.67,2023-04-11,2023-09-29,94.0
BANK15358,469,Germany,Male,55,1,5052.12,3,1,1,50540.57,1,3.0,35.9,4.42,30.81,38.81,2023-01-21,2023-08-01,153.0
BANK15359,622,Spain,Female,40,2,844.21,4,0,1,46644.63,0,5.0,19.02,27.18,0.33,65.47,2023-02-19,2023-06-09,206.0
BANK15360,645,United Kingdom,Male,30,1,3960.26,3,1,0,47170.44,0,4.0,32.28,64.77,-5.18,128.96,2023-02-24,2023-11-21,41.0
BANK15361,661,United States,Female,26,11,691.26,1,1,1,30554.9,1,3.0,25.63,30.05,-3.96,56.12,2023-03-08,2023-11-03,59.0
BANK15362,656,France,Female,38,2,2560.05,2,0,0,40200.41,0,5.0,-193.31,404.23,-909.38,52.4,2023-01-28,2023-12-01,31.0
BANK15363,557,Germany,Male,58,4,2168.02,3,1,1,39919.65,0,9.0,11.3,22.5,-17.17,51.32,2023-03-01,2023-12-12,20.0
BANK15364,630,United Kingdom,Female,25,3,7061.36,4,0,1,44016.11,0,7.0,22.3,56.36,-24.82,132.77,2023-01-15,2023-12-26,6.0
BANK15365,500,United Kingdom,Female,34,1,5124.42,1,0,1,38290.81,1,3.0,-73.07,170.75,-266.84,55.37,2023-02-09,2023-06-20,195.0
BANK15366,786,Germany,Female,33,1,13830.16,1,1,1,41137.05,0,5.0,14.89,20.31,-14.85,33.53,2023-03-30,2023-11-10,52.0
BANK15367,619,France,Male,33,1,12749.51,4,1,1,29625.96,0,3.0,10.29,27.65,-20.36,33.35,2023-06-13,2023-10-05,88.0
BANK15368,601,United Kingdom,Male,76,0,6454.85,2,1,0,28109.94,0,11.0,-5.59,104.84,-156.22,218.25,2023-01-19,2023-12-17,15.0
BANK15369,808,United Kingdom,Male,45,4,7361.13,2,1,0,52219.09,0,7.0,10.18,14.99,-6.13,32.45,2023-02-26,2023-12-24,8.0
BANK15370,525,Spain,Female,68,7,4902.98,2,1,1,35124.53,0,10.0,26.26,51.96,-27.38,122.01,2023-01-26,2023-12-07,25.0
BANK15371,537,United Kingdom,Female,73,0,5882.81,1,1,0,28620.76,1,4.0,-24.86,50.87,-101.08,2.9,2023-03-28,2023-10-12,81.0
BANK15372,540,United States,Female,33,7,4801.51,3,1,0,93676.54,1,4.0,-43.62,88.65,-175.61,14.55,2023-08-19,2023-09-24,99.0
BANK15373,643,United States,Female,74,0,1868.12,4,1,1,87341.09,0,3.0,33.69,50.28,-1.1,91.34,2023-11-13,2023-12-29,3.0
BANK15374,693,Germany,Male,63,2,2159.22,4,1,0,22442.29,0,3.0,-2.25,7.48,-10.42,4.26,2023-07-07,2023-12-09,23.0
BANK15375,723,Germany,Male,69,1,4275.2,1,1,0,32943.09,1,3.0,15.05,27.38,-4.84,46.28,2023-01-13,2023-06-29,186.0
BANK15376,850,France,Male,63,0,6367.99,3,1,0,65128.23,0,6.0,9.72,25.44,-14.13,54.87,2023-03-05,2023-12-10,22.0
BANK15377,425,France,Male,31,0,2605.38,1,1,0,25880.01,1,4.0,-7.92,17.09,-32.2,5.4,2023-01-17,2023-11-16,46.0
BANK15378,710,Spain,Male,63,1,769.65,5,1,1,26269.93,1,6.0,8.62,15.11,-14.52,30.55,2023-01-05,2023-11-16,46.0
BANK15379,594,Germany,Male,61,0,3075.54,2,1,0,38776.44,1,4.0,-75.24,152.44,-301.42,26.9,2023-03-13,2023-09-15,108.0
BANK15380,591,Spain,Male,55,0,16509.63,4,0,1,47408.6,0,4.0,3.65,25.03,-25.45,35.7,2023-03-24,2023-11-17,45.0
BANK15381,588,France,Male,37,0,1204.55,3,0,0,24354.65,0,4.0,19.93,41.32,-30.34,59.87,2023-05-11,2023-07-18,167.0
BANK15382,559,United Kingdom,Female,62,0,5235.83,5,1,1,51208.34,1,4.0,71.4,80.81,2.53,159.42,2023-01-20,2023-11-14,48.0
BANK15383,818,Spain,Female,65,0,20239.73,5,1,0,67803.05,1,8.0,-206.61,665.04,-1850.72,91.07,2023-04-22,2023-12-20,12.0
BANK15384,734,United Kingdom,Female,58,2,2359.93,1,1,1,26060.78,0,5.0,68.82,118.86,-77.97,203.8,2023-01-08,2023-11-15,47.0
BANK15385,652,Spain,Female,51,5,10941.09,2,1,1,29645.13,0,5.0,-38.09,113.06,-239.8,20.57,2023-03-25,2023-12-17,15.0
BANK15386,785,Spain,Male,71,0,9975.82,2,1,0,47441.21,0,3.0,144.18,277.43,-26.89,464.28,2023-06-29,2023-12-12,20.0
BANK15387,498,France,Male,76,0,2070.35,1,1,1,28691.57,0,5.0,-56.04,146.44,-313.3,46.78,2023-01-07,2023-11-25,37.0
BANK15388,516,Spain,Female,46,3,518.57,5,1,0,15107.18,0,1.0,6.17,,6.17,6.17,2023-05-09,2023-05-09,237.0
BANK15389,432,France,Male,20,0,983.36,2,1,0,33948.69,1,4.0,15.79,24.75,-1.73,51.88,2023-02-21,2023-07-12,173.0
BANK15390,580,Spain,Male,27,3,2276.55,1,1,1,32246.93,0,1.0,2.92,,2.92,2.92,2023-12-23,2023-12-23,9.0
BANK15391,666,Spain,Male,37,0,15987.32,1,1,1,24276.83,0,4.0,28.28,37.42,-6.65,76.58,2023-02-10,2023-08-23,131.0
BANK15392,660,Germany,Male,19,0,1604.13,2,1,1,53132.02,0,2.0,-3.98,26.91,-23.01,15.05,2023-10-06,2023-11-26,36.0
BANK15393,664,Germany,Male,44,0,13077.22,4,1,0,33488.77,0,2.0,-12.64,9.06,-19.05,-6.24,2023-02-20,2023-10-24,69.0
BANK15394,508,France,Female,49,0,1000.58,3,0,0,56310.8,1,6.0,1.75,15.51,-11.76,31.81,2023-03-30,2023-12-25,7.0
BANK15395,730,Spain,Male,73,4,17501.62,1,0,0,15852.36,1,7.0,-68.62,146.18,-362.87,39.46,2023-01-15,2023-11-26,36.0
BANK15396,673,United Kingdom,Female,27,0,1737.9,1,1,1,14096.8,0,5.0,35.18,22.99,9.69,66.41,2023-03-19,2023-12-10,22.0
BANK15397,723,United States,Male,57,15,5013.22,5,1,0,49340.47,0,6.0,45.9,94.4,-42.08,214.84,2023-01-07,2023-11-11,51.0
BANK15398,460,France,Female,34,1,361.19,1,0,1,19651.34,0,10.0,-21.88,108.19,-303.82,84.06,2023-01-23,2023-12-24,8.0
BANK15399,681,Germany,Male,75,7,1780.98,5,1,1,22306.98,0,4.0,-24.42,124.07,-204.41,77.93,2023-02-20,2023-08-30,124.0
BANK15400,531,Germany,Male,71,0,1183.11,5,1,1,23632.33,1,5.0,35.76,33.77,7.33,94.11,2023-02-03,2023-08-10,144.0
BANK15401,610,France,Male,50,0,17.11,3,1,1,75353.2,0,3.0,-27.33,30.97,-63.07,-8.34,2023-09-04,2023-11-26,36.0
BANK15402,703,Germany,Female,23,2,852.58,5,1,0,47813.37,1,12.0,-17.55,70.56,-128.91,136.0,2023-04-11,2023-12-25,7.0
BANK15403,659,United Kingdom,Male,56,0,4495.98,1,1,1,17365.29,1,3.0,-4.71,7.35,-12.93,1.25,2023-01-24,2023-08-26,128.0
BANK15404,564,Germany,Female,64,4,2470.83,5,0,0,31364.91,0,7.0,32.73,29.06,-2.44,70.34,2023-01-10,2023-12-28,4.0
BANK15405,650,United States,Male,35,1,6410.95,1,0,0,34892.97,0,4.0,-23.36,32.42,-69.7,5.91,2023-05-11,2023-10-10,83.0
BANK15406,496,United States,Female,26,3,5559.62,2,1,0,21481.02,1,6.0,6.15,17.84,-14.61,38.29,2023-04-05,2023-09-22,101.0
BANK15407,765,Spain,Male,25,0,8029.71,2,1,1,31498.25,0,4.0,-17.98,31.81,-59.1,8.5,2023-02-22,2023-09-24,99.0
BANK15408,629,United Kingdom,Female,42,3,10087.97,2,1,0,24927.51,0,5.0,11.09,23.63,-19.02,41.6,2023-03-22,2023-12-17,15.0
BANK15409,761,Germany,Male,48,2,8569.15,1,1,0,66567.51,1,8.0,-162.48,375.23,-1061.37,47.21,2023-01-16,2023-12-31,1.0
BANK15410,597,Germany,Male,59,4,2971.59,4,0,1,33951.3,0,5.0,-9.4,80.41,-107.24,109.19,2023-02-05,2023-11-30,32.0
BANK15411,597,France,Female,78,1,1846.11,3,1,0,18971.03,0,6.0,23.6,24.58,-11.97,62.84,2023-01-16,2023-11-21,41.0
BANK15412,573,Spain,Female,21,8,3488.81,5,1,0,38671.57,0,4.0,-11.06,43.74,-73.67,19.93,2023-01-26,2023-12-27,5.0
BANK15413,737,United States,Female,37,9,3829.97,2,1,0,43079.25,0,4.0,-115.59,281.86,-525.49,118.66,2023-04-29,2023-11-19,43.0
BANK15414,579,France,Male,45,6,1878.38,2,0,1,26907.6,0,8.0,12.9,55.81,-54.49,138.45,2023-01-07,2023-07-08,177.0
BANK15415,714,France,Male,57,2,3882.72,5,1,1,44648.16,0,9.0,-45.57,168.31,-490.48,51.87,2023-03-24,2023-12-03,29.0
BANK15416,611,Germany,Male,18,1,559.02,5,1,1,36984.77,0,5.0,5.31,23.93,-13.26,46.53,2023-04-22,2023-10-29,64.0
BANK15417,452,United States,Female,57,0,1313.59,3,1,1,28964.5,0,6.0,31.18,46.18,-5.9,118.27,2023-03-11,2023-12-12,20.0
BANK15418,592,France,Male,72,8,6853.05,4,1,1,32277.38,0,5.0,50.2,98.98,-70.33,157.05,2023-04-09,2023-11-30,32.0
BANK15419,532,Germany,Male,61,9,1009.55,2,1,1,34761.57,1,3.0,-16.41,30.32,-51.29,3.57,2023-04-23,2023-08-03,151.0
BANK15420,653,Spain,Male,40,0,748.52,2,1,1,10765.87,0,5.0,-47.5,86.18,-184.65,21.58,2023-01-14,2023-12-19,13.0
BANK15421,530,United Kingdom,Male,74,1,1693.78,4,1,1,33933.2,1,4.0,-2.51,9.49,-11.74,7.13,2023-03-01,2023-12-10,22.0
BANK15422,742,United States,Male,64,6,2318.51,4,1,1,52709.05,0,3.0,48.63,34.73,10.02,77.31,2023-05-05,2023-08-22,132.0
BANK15423,640,Spain,Female,30,0,1991.57,1,1,1,31464.15,0,5.0,29.02,120.71,-81.03,236.21,2023-03-12,2023-11-08,54.0
BANK15424,632,Germany,Male,33,0,2346.86,1,1,0,54019.57,1,5.0,-342.01,762.99,-1706.24,14.4,2023-04-07,2023-12-11,21.0
BANK15425,715,United Kingdom,Male,43,11,753.6,3,1,1,21459.5,0,5.0,182.19,379.82,-13.04,859.81,2023-01-04,2023-10-22,71.0
BANK15426,746,France,Male,72,5,903.98,4,1,1,18997.4,1,5.0,-44.88,110.44,-191.61,96.57,2023-01-30,2023-12-23,9.0
BANK15427,647,Spain,Female,48,7,1344.86,1,1,1,20128.08,0,3.0,-73.42,128.14,-221.12,8.05,2023-01-28,2023-03-31,276.0
BANK15428,572,France,Female,67,0,2570.76,4,0,1,39108.0,1,5.0,138.86,302.52,-38.68,678.15,2023-03-09,2023-12-13,19.0
BANK15429,472,France,Male,18,0,2046.61,2,1,0,42718.63,1,8.0,149.5,229.35,-120.5,527.89,2023-01-17,2023-11-03,59.0
BANK15430,581,United Kingdom,Female,34,2,7835.12,2,1,1,21663.47,0,3.0,-31.68,63.51,-104.96,7.37,2023-01-11,2023-12-23,9.0
BANK15431,588,United Kingdom,Female,33,2,3727.66,1,1,1,38586.65,0,5.0,106.86,258.61,-113.24,552.19,2023-01-15,2023-11-22,40.0
BANK15432,660,France,Male,72,1,4286.58,5,1,1,32271.5,0,5.0,-58.7,122.96,-274.63,25.71,2023-04-15,2023-09-16,107.0
BANK15433,615,France,Female,54,6,4111.65,1,0,0,31581.83,0,3.0,1.86,20.52,-11.69,25.47,2023-06-10,2023-11-28,34.0
BANK15434,718,United Kingdom,Male,69,6,2543.93,1,1,0,29233.49,0,2.0,29.81,0.86,29.2,30.42,2023-04-18,2023-10-09,84.0
BANK15435,588,Germany,Female,70,1,19682.42,2,1,1,38639.15,1,6.0,-1.39,24.0,-47.96,20.25,2023-05-10,2024-01-01,0.0
BANK15436,644,United States,Female,27,0,190.22,1,0,1,14899.55,1,6.0,2.31,18.54,-23.51,33.52,2023-03-06,2023-12-28,4.0
BANK15437,768,France,Male,75,0,1215.7,1,0,0,16405.37,1,5.0,-3.48,35.98,-58.28,40.33,2023-01-01,2023-11-21,41.0
BANK15438,684,United Kingdom,Male,55,1,1674.95,2,1,1,33295.03,0,4.0,13.83,40.9,-10.95,74.84,2023-01-25,2023-12-24,8.0
BANK15439,643,Spain,Female,61,0,10655.7,2,1,0,47998.11,0,4.0,8.76,22.26,-10.6,38.18,2023-02-01,2023-09-29,94.0
BANK15440,589,Spain,Female,48,1,12558.46,3,0,0,40034.76,1,3.0,22.11,35.6,-1.6,63.05,2023-05-07,2023-10-04,89.0
BANK15441,586,Germany,Female,27,1,9357.39,1,1,0,50818.53,0,6.0,10.17,17.44,-5.55,36.27,2023-01-16,2023-12-20,12.0
BANK15442,564,Germany,Male,71,6,2697.42,4,0,1,45675.31,1,4.0,58.58,125.41,-41.26,240.12,2023-03-17,2023-11-08,54.0
BANK15443,595,Spain,Male,66,1,12303.44,2,1,1,14071.85,0,5.0,46.4,101.87,-14.11,227.48,2023-05-17,2023-12-30,2.0
BANK15444,725,Germany,Female,51,2,518.52,5,1,1,24590.37,0,4.0,113.42,387.57,-256.06,659.74,2023-01-01,2023-10-06,87.0
BANK15445,627,France,Female,68,4,5284.01,2,1,1,80518.89,0,4.0,-64.24,123.28,-247.55,14.08,2023-07-28,2023-11-27,35.0
BANK15446,515,United Kingdom,Male,69,2,13840.89,4,0,0,29967.12,1,6.0,34.61,35.16,-7.43,95.67,2023-05-26,2023-12-23,9.0
BANK15447,826,United States,Male,23,9,7030.44,2,1,0,63242.26,0,6.0,-115.51,520.81,-1164.59,236.74,2023-01-25,2023-12-28,4.0
BANK15448,681,United Kingdom,Female,45,2,1627.73,2,1,0,14108.04,1,3.0,10.9,29.81,-13.93,43.96,2023-01-30,2023-09-02,121.0
BANK15449,509,United Kingdom,Female,45,6,6320.49,2,1,1,22627.64,0,4.0,-2.21,46.42,-67.52,32.54,2023-03-07,2023-11-23,39.0
BANK15450,605,Germany,Male,76,0,1746.11,2,1,1,33740.54,0,2.0,-58.93,120.75,-144.32,26.45,2023-04-18,2023-06-07,208.0
BANK15451,661,United States,Female,30,2,591.57,3,0,1,47193.98,0,2.0,-519.7,790.77,-1078.86,39.46,2023-04-25,2023-11-15,47.0
BANK15452,820,France,Male,58,2,6315.46,3,1,0,20461.55,0,5.0,-127.14,313.02,-685.25,53.6,2023-01-20,2023-05-22,224.0
BANK15453,539,Spain,Female,29,13,987.54,4,1,0,35636.08,1,12.0,-13.11,73.8,-188.04,138.23,2023-01-05,2023-09-29,94.0
BANK15454,747,France,Male,67,0,588.66,3,0,0,35201.28,0,14.0,13.11,62.57,-117.27,176.99,2023-02-14,2023-12-12,20.0
BANK15455,789,Germany,Male,57,0,4012.13,1,1,1,49334.01,0,5.0,29.16,37.26,5.9,94.9,2023-09-09,2023-12-26,6.0
BANK15456,587,Spain,Male,74,2,4846.15,5,1,1,34358.74,0,7.0,-13.83,55.74,-88.9,73.14,2023-01-08,2023-09-17,106.0
BANK15457,622,France,Male,67,0,262.03,3,1,1,23597.1,0,5.0,-10.41,69.03,-119.64,67.48,2023-01-10,2023-12-05,27.0
BANK15458,546,United Kingdom,Female,74,3,22.39,2,0,1,36373.32,1,4.0,-8.32,15.55,-22.24,11.93,2023-02-24,2023-07-08,177.0
BANK15459,629,Germany,Female,72,10,10688.33,5,1,0,65207.47,0,3.0,-12.62,16.66,-31.7,-0.92,2023-08-05,2023-09-18,105.0
BANK15460,646,United States,Female,74,8,612.27,5,1,1,25896.94,0,5.0,-15.43,103.73,-188.49,91.24,2023-01-06,2023-12-07,25.0
BANK15461,715,United Kingdom,Female,71,0,4384.12,1,1,1,35536.36,0,5.0,4.72,49.21,-74.89,45.43,2023-01-03,2023-11-10,52.0
BANK15462,759,United States,Female,19,0,15346.49,1,1,1,24759.78,0,2.0,30.5,45.42,-1.62,62.61,2023-02-09,2023-05-30,216.0
BANK15463,575,Spain,Female,25,2,3586.28,1,1,1,62645.15,1,3.0,33.61,50.12,2.32,91.42,2023-01-22,2023-12-04,28.0
BANK15464,453,United States,Female,59,2,752.94,3,1,0,27659.91,1,6.0,45.49,202.85,-100.76,453.74,2023-02-14,2023-10-05,88.0
BANK15465,647,United Kingdom,Female,26,3,2500.12,3,0,1,54557.45,0,5.0,12.39,85.25,-63.31,151.7,2023-03-19,2023-10-04,89.0
BANK15466,679,United States,Female,77,4,4891.39,3,1,0,44308.11,0,10.0,19.56,54.15,-29.3,149.28,2023-02-25,2023-11-25,37.0
BANK15467,674,Germany,Female,73,2,7195.09,3,1,1,16380.73,0,5.0,56.2,126.07,-3.4,281.59,2023-02-13,2023-11-06,56.0
BANK15468,617,Germany,Female,67,0,4668.94,1,0,0,45912.33,1,7.0,7.86,45.42,-74.15,70.58,2023-03-17,2023-12-01,31.0
BANK15469,662,United Kingdom,Female,25,4,174.59,1,1,0,27861.61,0,6.0,3.47,48.83,-61.59,73.69,2023-01-10,2023-09-12,111.0
BANK15470,801,France,Male,68,0,772.19,5,0,0,35308.6,1,1.0,-6.2,,-6.2,-6.2,2023-03-29,2023-03-29,278.0
BANK15471,688,United States,Female,20,0,2324.5,5,1,1,24351.89,0,5.0,1.45,29.39,-27.15,50.5,2023-02-26,2023-10-07,86.0
BANK15472,612,United Kingdom,Female,26,4,6116.01,1,1,1,113072.98,0,3.0,64.6,66.88,7.55,138.2,2023-03-17,2023-10-05,88.0
BANK15473,599,United States,Male,30,2,4389.29,1,1,1,42231.62,0,7.0,1.13,9.9,-10.98,17.69,2023-02-05,2023-12-10,22.0
BANK15474,633,United Kingdom,Female,26,3,228.62,2,1,0,53454.33,1,3.0,49.88,86.32,-8.38,149.04,2023-06-27,2023-12-19,13.0
BANK15475,813,United States,Female,48,1,7969.94,1,0,0,31244.1,1,6.0,35.53,79.06,-54.32,141.87,2023-02-04,2023-12-26,6.0
BANK15476,631,France,Male,42,0,4645.92,1,1,1,34274.33,1,5.0,812.2,1854.58,-37.94,4129.62,2023-05-05,2023-12-29,3.0
BANK15477,648,United Kingdom,Female,69,1,10908.48,2,0,1,16819.62,0,7.0,-47.77,101.61,-261.26,31.29,2023-01-01,2023-10-12,81.0
BANK15478,601,Germany,Female,61,2,2703.44,1,1,0,41192.09,1,5.0,7.45,56.1,-57.12,89.84,2023-04-24,2023-12-27,5.0
BANK15479,759,France,Female,79,0,3368.7,3,0,1,21385.35,0,6.0,-18.17,62.39,-141.63,32.54,2023-02-17,2023-09-30,93.0
BANK15480,845,Germany,Female,72,3,2600.6,5,0,1,28342.48,0,4.0,208.38,248.4,-2.31,488.03,2023-01-14,2023-12-03,29.0
BANK15481,695,France,Male,62,4,6408.85,5,1,1,27162.81,0,4.0,120.66,145.2,-42.04,281.69,2023-02-11,2023-10-20,73.0
BANK15482,658,Germany,Female,25,1,6974.27,3,1,1,18456.55,0,8.0,75.49,79.17,4.01,191.26,2023-03-06,2023-12-05,27.0
BANK15483,653,France,Female,64,6,6423.07,3,1,0,30008.54,0,8.0,24.39,50.25,-64.87,96.64,2023-01-30,2023-11-09,53.0
BANK15484,411,United States,Male,48,5,1723.73,2,1,1,50196.19,1,8.0,91.41,184.02,-38.41,478.72,2023-01-06,2023-09-29,94.0
BANK15485,724,Germany,Male,78,6,5053.44,1,0,0,20768.33,0,2.0,57.61,102.74,-15.04,130.26,2023-03-10,2023-05-02,244.0
