transaction_id,customer_id,product_id,date,quantity,region,discount,price,total_amount
TXN72021,CUST11227,PROD1161,2023-12-30,5,South,11.88,18.5,81.51
TXN72022,CUST11963,PROD1098,2023-09-19,2,North,0.34,13.86,27.63
TXN72023,CUST10369,PROD1052,2023-06-14,1,East,4.17,42.16,40.4
TXN72024,CUST14190,PROD1062,2023-05-15,1,East,7.25,20.01,18.56
TXN72025,CUST14674,PROD1121,2023-07-14,4,South,11.62,29.03,102.63
TXN72026,CUST14847,PROD1030,2023-09-28,1,North,1.21,15.92,15.73
TXN72027,CUST13194,PROD1176,2023-04-12,4,North,4.74,48.11,183.32
TXN72028,CUST12297,PROD1018,2023-06-06,3,East,0.18,32.52,97.38
TXN72029,CUST13221,PROD1153,2023-05-22,2,West,2.62,52.03,101.33
TXN72030,CUST14982,PROD1051,2023-08-30,1,South,0.35,19.76,19.69
TXN72031,CUST11354,PROD1081,2023-09-21,5,East,0.46,32.76,163.05
TXN72032,CUST12172,PROD1030,2023-11-04,2,West,14.7,15.92,27.16
TXN72033,CUST11821,PROD1118,2023-08-30,4,North,3.38,19.34,74.75
TXN72034,CUST12442,PROD1007,2023-03-04,2,South,5.23,20.49,38.84
TXN72035,CUST11902,PROD1141,2023-04-03,2,South,0.24,23.71,47.31
TXN72036,CUST12935,PROD1116,2023-09-03,1,South,4.11,23.83,22.85
TXN72037,CUST12057,PROD1028,2023-08-14,5,East,2.26,9.87,48.23
TXN72038,CUST14328,PROD1106,2023-11-25,3,East,0.92,25.45,75.65
TXN72039,CUST13323,PROD1080,2023-07-23,5,South,0.21,77.16,384.99
TXN72040,CUST14873,PROD1013,2023-08-28,4,South,13.36,41.72,144.58
TXN72041,CUST12703,PROD1135,2023-04-03,5,North,3.7,13.6,65.48
TXN72042,CUST11448,PROD1028,2023-09-02,5,South,9.71,9.87,44.56
TXN72043,CUST10918,PROD1119,2023-02-03,4,East,15.06,46.87,159.25
TXN72044,CUST11529,PROD1012,2023-12-29,5,West,0.63,12.26,60.91
TXN72045,CUST10836,PROD1052,2023-01-17,3,West,2.75,42.16,123.0
TXN72046,CUST12913,PROD1174,2023-11-17,2,North,2.87,8.44,16.4
TXN72047,CUST13185,PROD1112,2023-08-06,3,West,0.27,19.04,56.97
TXN72048,CUST10263,PROD1101,2023-08-19,2,South,3.93,20.61,39.6
TXN72049,CUST11926,PROD1017,2023-09-21,2,North,6.22,56.58,106.12
TXN72050,CUST14132,PROD1055,2023-09-15,5,West,5.91,31.1,146.31
TXN72051,CUST13701,PROD1083,2023-06-24,2,North,1.72,22.05,43.34
TXN72052,CUST10520,PROD1041,2023-04-12,4,East,4.01,35.7,137.07
TXN72053,CUST10041,PROD1073,2023-08-16,3,East,6.83,19.98,55.85
TXN72054,CUST14268,PROD1039,2023-07-31,2,East,2.45,11.95,23.31
TXN72055,CUST14472,PROD1141,2023-10-07,5,North,2.44,23.71,115.66
TXN72056,CUST10368,PROD1026,2023-04-07,5,East,0.84,9.94,49.28
TXN72057,CUST11716,PROD1109,2023-07-24,5,North,5.91,5.47,25.73
TXN72058,CUST12704,PROD1148,2023-02-08,1,North,2.6,16.12,15.7
TXN72059,CUST12542,PROD1070,2023-07-19,3,East,3.96,35.25,101.56
TXN72060,CUST13437,PROD1084,2023-09-27,5,East,0.36,2.47,12.31
TXN72061,CUST12381,PROD1061,2023-09-16,4,South,4.87,17.27,65.72
TXN72062,CUST13127,PROD1179,2023-06-09,5,East,3.35,13.17,63.64
TXN72063,CUST13499,PROD1181,2023-07-26,1,West,10.05,5.98,5.38
TXN72064,CUST10005,PROD1139,2023-03-21,3,South,2.58,18.03,52.69
TXN72065,CUST12454,PROD1066,2023-04-04,2,South,3.82,16.19,31.14
TXN72066,CUST14812,PROD1080,2023-01-23,3,South,7.05,77.16,215.16
TXN72067,CUST10480,PROD1087,2023-08-31,2,West,0.69,41.12,81.67
TXN72068,CUST11736,PROD1076,2023-11-25,2,East,3.95,13.4,25.74
TXN72069,CUST13907,PROD1041,2023-07-29,5,East,1.82,35.7,175.25
TXN72070,CUST13296,PROD1162,2023-10-30,4,North,7.26,30.85,114.44
TXN72071,CUST12126,PROD1162,2023-04-16,4,West,0.14,30.85,123.23
TXN72072,CUST13615,PROD1165,2023-08-30,5,North,5.01,11.65,55.33
TXN72073,CUST12262,PROD1118,2023-08-26,1,South,3.39,19.34,18.68
TXN72074,CUST13764,PROD1034,2023-05-14,2,South,12.84,15.79,27.53
TXN72075,CUST13525,PROD1071,2023-06-13,4,North,15.55,22.83,77.12
TXN72076,CUST14774,PROD1069,2023-06-01,3,West,1.24,18.41,54.55
TXN72077,CUST11003,PROD1163,2023-03-17,1,North,5.5,23.13,21.86
TXN72078,CUST10671,PROD1112,2023-01-14,5,East,1.43,19.04,93.84
TXN72079,CUST13490,PROD1088,2023-10-31,1,North,0.0,19.5,19.5
TXN72080,CUST10664,PROD1194,2023-10-23,4,West,1.91,25.81,101.27
TXN72081,CUST11525,PROD1051,2023-12-06,5,West,4.4,19.76,94.45
TXN72082,CUST11453,PROD1158,2023-09-01,4,East,0.28,40.28,160.67
TXN72083,CUST10948,PROD1160,2023-04-01,2,North,0.53,20.26,40.31
TXN72084,CUST12769,PROD1141,2023-04-24,1,North,5.58,23.71,22.39
TXN72085,CUST10362,PROD1114,2023-12-07,2,South,1.65,16.72,32.89
TXN72086,CUST11947,PROD1161,2023-08-01,3,West,1.59,18.5,54.62
TXN72087,CUST14706,PROD1165,2023-06-11,2,North,5.76,11.65,21.96
TXN72088,CUST13318,PROD1149,2023-09-14,1,West,3.86,10.91,10.49
TXN72089,CUST12564,PROD1176,2023-08-20,3,West,1.81,48.11,141.72
TXN72090,CUST12876,PROD1190,2023-10-05,4,South,8.74,64.14,234.14
TXN72091,CUST14515,PROD1034,2023-05-22,3,West,0.94,15.79,46.92
TXN72092,CUST13348,PROD1169,2023-07-24,1,South,11.65,34.42,30.41
TXN72093,CUST14118,PROD1008,2023-08-28,5,West,5.71,51.91,244.73
TXN72094,CUST10574,PROD1022,2023-10-01,3,North,2.71,29.71,86.71
TXN72095,CUST14612,PROD1072,2023-07-27,4,West,2.73,10.95,42.6
TXN72096,CUST10363,PROD1132,2023-10-31,3,West,2.53,19.55,57.17
TXN72097,CUST10347,PROD1037,2023-02-22,2,West,10.7,13.18,23.54
TXN72098,CUST12479,PROD1156,2023-05-05,5,East,2.03,6.4,31.35
TXN72099,CUST11004,PROD1042,2023-05-14,1,East,3.17,65.64,63.56
TXN72100,CUST12571,PROD1050,2023-01-17,5,South,2.55,35.91,174.97
TXN72101,CUST14269,PROD1123,2023-10-05,2,South,10.64,120.78,215.86
TXN72102,CUST14933,PROD1156,2023-11-20,5,West,9.03,6.4,29.11
TXN72103,CUST11815,PROD1046,2023-03-22,2,East,7.38,19.46,36.05
TXN72104,CUST11760,PROD1093,2023-03-16,3,West,0.67,18.59,55.4
TXN72105,CUST11775,PROD1173,2023-06-05,1,North,14.75,11.04,9.41
TXN72106,CUST13054,PROD1146,2023-02-19,2,East,10.52,6.15,11.01
TXN72107,CUST11073,PROD1187,2023-01-14,2,West,0.24,10.39,20.73
TXN72108,CUST14454,PROD1172,2023-10-22,3,South,2.12,8.88,26.08
TXN72109,CUST13407,PROD1153,2023-01-10,2,North,0.83,52.03,103.2
TXN72110,CUST13285,PROD1097,2023-03-12,1,South,6.19,15.6,14.63
TXN72111,CUST10010,PROD1136,2023-02-12,4,West,5.31,22.85,86.55
TXN72112,CUST10822,PROD1105,2023-02-09,5,West,5.59,14.99,70.76
TXN72113,CUST11830,PROD1170,2023-04-30,2,West,10.06,34.02,61.2
TXN72114,CUST14223,PROD1082,2023-08-11,5,East,2.34,48.77,238.14
TXN72115,CUST12570,PROD1002,2023-12-13,5,South,2.18,30.2,147.71
TXN72116,CUST12585,PROD1097,2023-01-20,4,West,1.75,15.6,61.31
TXN72117,CUST10002,PROD1106,2023-01-30,2,West,1.73,25.45,50.02
TXN72118,CUST10212,PROD1006,2023-06-22,1,South,5.28,12.36,11.71
TXN72119,CUST11370,PROD1030,2023-12-27,2,East,7.22,15.92,29.54
TXN72120,CUST14801,PROD1021,2023-08-20,5,West,3.34,32.0,154.66
TXN72121,CUST12774,PROD1102,2023-09-17,3,South,0.09,47.67,142.88
TXN72122,CUST13947,PROD1088,2023-09-22,4,East,5.29,19.5,73.87
TXN72123,CUST11581,PROD1086,2023-05-01,1,North,2.35,23.59,23.04
TXN72124,CUST14248,PROD1134,2023-12-12,1,East,2.14,7.67,7.51
TXN72125,CUST10094,PROD1102,2023-10-12,5,West,1.26,47.67,235.35
TXN72126,CUST10867,PROD1090,2023-07-10,1,South,0.92,18.55,18.38
TXN72127,CUST10255,PROD1024,2023-01-20,5,East,3.66,7.95,38.3
TXN72128,CUST10561,PROD1020,2023-03-20,1,West,7.66,9.92,9.16
TXN72129,CUST11510,PROD1088,2023-08-14,1,East,4.77,19.5,18.57
TXN72130,CUST12410,PROD1007,2023-06-04,5,West,8.59,20.49,93.65
TXN72131,CUST12898,PROD1060,2023-12-05,4,South,2.93,7.0,27.18
TXN72132,CUST13814,PROD1082,2023-01-03,1,East,6.3,48.77,45.7
TXN72133,CUST10775,PROD1093,2023-10-20,2,West,0.63,18.59,36.95
TXN72134,CUST14439,PROD1094,2023-12-15,3,East,4.05,9.1,26.19
TXN72135,CUST10758,PROD1141,2023-06-03,5,North,6.71,23.71,110.6
TXN72136,CUST13070,PROD1026,2023-01-07,1,North,14.0,9.94,8.55
TXN72137,CUST14578,PROD1139,2023-10-05,4,West,1.91,18.03,70.74
TXN72138,CUST10448,PROD1173,2023-09-07,2,South,11.87,11.04,19.46
TXN72139,CUST13152,PROD1014,2023-03-21,5,South,2.8,34.51,167.72
TXN72140,CUST10742,PROD1172,2023-01-30,2,West,0.32,8.88,17.7
TXN72141,CUST14896,PROD1175,2023-06-08,3,East,1.95,4.55,13.38
TXN72142,CUST12418,PROD1172,2023-09-09,4,East,3.05,8.88,34.44
TXN72143,CUST14977,PROD1192,2023-07-18,5,South,10.58,21.58,96.48
TXN72144,CUST14654,PROD1013,2023-11-22,5,East,6.61,41.72,194.81
TXN72145,CUST14738,PROD1106,2023-07-04,1,North,0.2,25.45,25.4
TXN72146,CUST10949,PROD1102,2023-10-21,2,West,16.13,47.67,79.96
TXN72147,CUST11553,PROD1167,2023-01-10,5,North,3.17,40.95,198.26
TXN72148,CUST13286,PROD1007,2023-10-13,2,East,5.71,20.49,38.64
TXN72149,CUST13061,PROD1091,2023-10-15,3,North,0.87,15.27,45.41
TXN72150,CUST10296,PROD1108,2023-10-11,1,South,3.67,66.9,64.44
TXN72151,CUST12918,PROD1175,2023-04-02,3,South,1.44,4.55,13.45
TXN72152,CUST12752,PROD1194,2023-06-29,1,South,11.98,25.81,22.72
TXN72153,CUST10989,PROD1123,2023-01-29,1,North,3.46,120.78,116.6
TXN72154,CUST14715,PROD1122,2023-08-10,2,North,1.4,5.67,11.18
TXN72155,CUST10777,PROD1168,2023-07-27,1,South,1.95,22.91,22.46
TXN72156,CUST14858,PROD1047,2023-01-24,3,South,1.29,45.24,133.97
TXN72157,CUST11823,PROD1163,2023-11-04,3,South,3.54,23.13,66.93
TXN72158,CUST14721,PROD1026,2023-08-08,3,East,7.7,9.94,27.52
TXN72159,CUST13373,PROD1048,2023-05-25,2,North,2.62,9.43,18.37
TXN72160,CUST14360,PROD1111,2023-07-26,2,East,2.81,23.3,45.29
TXN72161,CUST13588,PROD1004,2023-09-13,4,West,2.39,2.81,10.97
TXN72162,CUST10667,PROD1010,2023-10-05,5,East,9.89,16.4,73.89
TXN72163,CUST14109,PROD1137,2023-12-20,4,South,7.84,13.05,48.11
TXN72164,CUST13547,PROD1069,2023-03-19,4,South,8.81,18.41,67.15
TXN72165,CUST14034,PROD1187,2023-07-24,1,North,1.94,10.39,10.19
TXN72166,CUST10629,PROD1184,2023-09-17,1,South,5.73,21.09,19.88
TXN72167,CUST13956,PROD1054,2023-02-01,4,South,6.91,28.42,105.82
TXN72168,CUST10063,PROD1138,2023-04-15,5,North,3.15,25.37,122.85
TXN72169,CUST14393,PROD1008,2023-12-24,4,West,4.01,51.91,199.31
TXN72170,CUST10093,PROD1006,2023-09-11,2,West,10.52,12.36,22.12
TXN72171,CUST12549,PROD1187,2023-10-30,3,West,3.84,10.39,29.97
TXN72172,CUST14999,PROD1108,2023-05-23,4,West,2.55,66.9,260.78
TXN72173,CUST11209,PROD1062,2023-02-21,1,South,4.64,20.01,19.08
TXN72174,CUST14894,PROD1184,2023-08-16,5,South,6.88,21.09,98.2
TXN72175,CUST11671,PROD1155,2023-05-13,1,South,5.83,4.71,4.44
TXN72176,CUST11334,PROD1154,2023-06-18,2,East,5.57,64.29,121.42
TXN72177,CUST14575,PROD1059,2023-07-06,1,West,18.16,65.1,53.28
TXN72178,CUST12995,PROD1126,2023-04-19,1,South,0.17,16.24,16.21
TXN72179,CUST10141,PROD1135,2023-10-17,5,South,3.35,13.6,65.72
TXN72180,CUST14017,PROD1035,2023-04-15,5,East,0.04,13.57,67.82
TXN72181,CUST10830,PROD1199,2023-12-19,1,North,1.74,28.93,28.43
TXN72182,CUST14916,PROD1062,2023-05-09,1,North,2.23,20.01,19.56
TXN72183,CUST13461,PROD1108,2023-07-07,4,West,6.84,66.9,249.3
TXN72184,CUST10685,PROD1149,2023-09-14,2,South,0.33,10.91,21.75
TXN72185,CUST11259,PROD1179,2023-10-23,4,North,4.25,13.17,50.44
TXN72186,CUST14841,PROD1029,2023-02-17,5,North,10.92,7.9,35.19
TXN72187,CUST11802,PROD1003,2023-05-25,4,South,4.72,70.54,268.84
TXN72188,CUST11700,PROD1154,2023-04-28,4,East,2.85,64.29,249.83
TXN72189,CUST11150,PROD1173,2023-04-22,1,North,0.88,11.04,10.94
TXN72190,CUST10608,PROD1158,2023-08-27,1,East,1.7,40.28,39.6
TXN72191,CUST11595,PROD1185,2023-05-22,2,East,2.15,10.7,20.94
TXN72192,CUST12289,PROD1127,2023-02-04,3,West,0.23,9.4,28.14
TXN72193,CUST14722,PROD1169,2023-07-08,3,North,4.0,34.42,99.13
TXN72194,CUST12891,PROD1134,2023-11-25,4,East,9.82,7.67,27.67
TXN72195,CUST11336,PROD1115,2023-08-17,2,North,7.16,9.03,16.77
TXN72196,CUST11104,PROD1043,2023-03-19,2,North,4.17,23.98,45.96
TXN72197,CUST10344,PROD1016,2023-09-29,5,North,0.97,32.43,160.58
TXN72198,CUST14608,PROD1147,2023-02-24,1,North,0.36,8.44,8.41
TXN72199,CUST12172,PROD1025,2023-03-31,5,South,6.05,47.41,222.71
TXN72200,CUST10338,PROD1098,2023-03-14,3,South,7.08,13.86,38.64
TXN72201,CUST10427,PROD1050,2023-07-29,2,West,2.22,35.91,70.23
TXN72202,CUST11746,PROD1171,2023-05-15,3,West,6.57,14.3,40.08
TXN72203,CUST13915,PROD1001,2023-08-24,1,West,4.48,58.21,55.6
TXN72204,CUST10598,PROD1176,2023-09-25,1,West,7.2,48.11,44.65
TXN72205,CUST13859,PROD1169,2023-08-15,1,North,4.38,34.42,32.91
TXN72206,CUST14063,PROD1194,2023-06-07,3,West,0.67,25.81,76.91
TXN72207,CUST12975,PROD1157,2023-09-28,2,North,2.36,48.32,94.36
TXN72208,CUST14277,PROD1028,2023-08-13,5,North,3.47,9.87,47.64
TXN72209,CUST14552,PROD1110,2023-07-12,2,South,3.22,24.8,48.0
TXN72210,CUST12857,PROD1084,2023-04-08,2,East,8.62,2.47,4.51
TXN72211,CUST13156,PROD1023,2023-03-17,4,South,2.6,49.36,192.31
TXN72212,CUST11265,PROD1107,2023-11-09,2,West,14.59,31.44,53.71
TXN72213,CUST13677,PROD1139,2023-05-14,5,East,1.59,18.03,88.72
TXN72214,CUST12088,PROD1010,2023-03-17,4,West,3.39,16.4,63.38
TXN72215,CUST14431,PROD1007,2023-05-22,2,North,0.51,20.49,40.77
TXN72216,CUST10056,PROD1069,2023-09-08,4,North,2.34,18.41,71.92
TXN72217,CUST13183,PROD1123,2023-06-05,2,South,7.81,120.78,222.69
TXN72218,CUST13272,PROD1047,2023-11-11,1,South,0.64,45.24,44.95
TXN72219,CUST10870,PROD1026,2023-05-04,1,East,8.39,9.94,9.11
TXN72220,CUST10559,PROD1083,2023-12-31,2,North,6.1,22.05,41.41
TXN72221,CUST11485,PROD1050,2023-10-02,4,East,1.93,35.91,140.87
TXN72222,CUST13395,PROD1084,2023-10-15,5,West,2.38,2.47,12.06
TXN72223,CUST11075,PROD1120,2023-03-21,1,West,8.0,16.61,15.28
TXN72224,CUST10268,PROD1170,2023-08-25,4,South,3.29,34.02,131.6
TXN72225,CUST11880,PROD1008,2023-10-23,5,North,1.71,51.91,255.11
TXN72226,CUST10487,PROD1005,2023-08-08,4,East,6.88,80.42,299.55
TXN72227,CUST13181,PROD1156,2023-04-09,2,West,10.0,6.4,11.52
TXN72228,CUST14848,PROD1053,2023-02-04,1,West,2.36,10.11,9.87
TXN72229,CUST13035,PROD1084,2023-01-01,1,North,5.78,2.47,2.33
TXN72230,CUST10601,PROD1130,2023-02-26,1,South,1.14,22.01,21.76
TXN72231,CUST13517,PROD1115,2023-03-23,2,North,4.45,9.03,17.26
TXN72232,CUST12605,PROD1020,2023-04-26,5,East,3.4,9.92,47.91
TXN72233,CUST14017,PROD1124,2023-05-28,5,North,4.95,16.74,79.56
TXN72234,CUST10764,PROD1015,2023-04-19,1,South,4.86,23.0,21.88
TXN72235,CUST11376,PROD1047,2023-07-07,5,South,5.05,45.24,214.78
TXN72236,CUST10902,PROD1002,2023-06-06,1,East,0.65,30.2,30.0
TXN72237,CUST10965,PROD1013,2023-04-05,5,South,0.77,41.72,206.99
TXN72238,CUST14541,PROD1169,2023-05-12,1,East,2.21,34.42,33.66
TXN72239,CUST13535,PROD1186,2023-11-16,5,East,3.55,29.51,142.31
TXN72240,CUST10393,PROD1089,2023-06-29,4,West,1.49,10.83,42.67
TXN72241,CUST10519,PROD1083,2023-06-26,1,South,3.07,22.05,21.37
TXN72242,CUST14440,PROD1169,2023-11-16,1,East,12.48,34.42,30.12
TXN72243,CUST10670,PROD1093,2023-03-19,3,North,1.79,18.59,54.77
TXN72244,CUST10994,PROD1003,2023-07-26,1,South,14.09,70.54,60.6
TXN72245,CUST11079,PROD1167,2023-12-29,5,North,1.59,40.95,201.49
TXN72246,CUST11884,PROD1027,2023-11-27,4,East,4.97,130.65,496.63
TXN72247,CUST14986,PROD1191,2023-10-28,4,North,5.64,38.27,144.45
TXN72248,CUST11815,PROD1139,2023-06-04,5,North,5.66,18.03,85.05
TXN72249,CUST11602,PROD1115,2023-08-02,2,West,8.25,9.03,16.57
TXN72250,CUST10485,PROD1135,2023-10-31,1,West,3.03,13.6,13.19
TXN72251,CUST11491,PROD1148,2023-05-15,4,South,7.33,16.12,59.75
TXN72252,CUST12658,PROD1003,2023-08-04,5,South,0.05,70.54,352.52
TXN72253,CUST12925,PROD1014,2023-10-07,4,South,1.41,34.51,136.09
TXN72254,CUST14781,PROD1167,2023-05-08,4,North,0.68,40.95,162.69
TXN72255,CUST14161,PROD1083,2023-04-25,5,South,1.8,22.05,108.27
TXN72256,CUST14057,PROD1047,2023-10-26,3,South,8.56,45.24,124.1
TXN72257,CUST14757,PROD1150,2023-09-13,4,East,1.17,27.45,108.52
TXN72258,CUST11111,PROD1155,2023-02-26,4,East,8.36,4.71,17.26
TXN72259,CUST10487,PROD1196,2023-04-12,2,South,0.78,11.07,21.97
TXN72260,CUST13515,PROD1067,2023-02-22,3,West,0.45,11.57,34.55
TXN72261,CUST11234,PROD1036,2023-02-02,2,South,0.03,11.16,22.31
TXN72262,CUST11811,PROD1057,2023-08-02,5,East,6.83,20.03,93.31
TXN72263,CUST10942,PROD1033,2023-11-07,1,East,2.51,76.98,75.05
TXN72264,CUST12330,PROD1090,2023-02-18,5,South,8.23,18.55,85.12
TXN72265,CUST12792,PROD1088,2023-05-08,3,East,0.52,19.5,58.2
TXN72266,CUST14915,PROD1169,2023-06-23,5,North,7.26,34.42,159.61
TXN72267,CUST13526,PROD1067,2023-10-13,3,South,4.11,11.57,33.28
TXN72268,CUST14546,PROD1051,2023-10-10,2,North,0.98,19.76,39.13
TXN72269,CUST14136,PROD1165,2023-02-13,4,East,5.92,11.65,43.84
TXN72270,CUST14958,PROD1050,2023-08-09,5,South,3.97,35.91,172.42
TXN72271,CUST10863,PROD1065,2023-07-30,5,East,11.22,11.55,51.27
TXN72272,CUST10165,PROD1155,2023-06-27,4,West,3.14,4.71,18.25
TXN72273,CUST14773,PROD1043,2023-11-16,5,East,4.55,23.98,114.44
TXN72274,CUST13169,PROD1175,2023-10-04,5,North,5.38,4.55,21.53
TXN72275,CUST10882,PROD1198,2023-02-15,1,West,5.81,9.49,8.94
TXN72276,CUST14675,PROD1053,2023-09-16,1,North,2.28,10.11,9.88
TXN72277,CUST13314,PROD1044,2023-05-31,4,North,4.24,11.72,44.89
TXN72278,CUST14485,PROD1165,2023-08-22,2,West,0.7,11.65,23.14
TXN72279,CUST10396,PROD1021,2023-01-20,5,West,11.73,32.0,141.23
TXN72280,CUST12360,PROD1044,2023-09-09,5,South,7.01,11.72,54.49
TXN72281,CUST12943,PROD1173,2023-02-07,2,North,1.81,11.04,21.68
TXN72282,CUST10252,PROD1077,2023-01-25,5,South,0.9,13.99,69.32
TXN72283,CUST12816,PROD1050,2023-09-22,2,West,3.18,35.91,69.54
TXN72284,CUST11337,PROD1001,2023-07-08,4,East,3.65,58.21,224.34
TXN72285,CUST10729,PROD1036,2023-06-11,4,West,6.03,11.16,41.95
TXN72286,CUST10533,PROD1084,2023-07-03,2,East,8.66,2.47,4.51
TXN72287,CUST11154,PROD1131,2023-05-13,2,West,8.48,24.03,43.98
TXN72288,CUST10401,PROD1168,2023-01-31,3,South,13.16,22.91,59.69
TXN72289,CUST11778,PROD1162,2023-12-21,1,North,13.27,30.85,26.76
TXN72290,CUST13458,PROD1051,2023-12-10,1,South,3.37,19.76,19.09
TXN72291,CUST10048,PROD1063,2023-08-26,5,West,4.51,9.3,44.4
TXN72292,CUST14250,PROD1177,2023-05-20,5,North,4.08,4.44,21.29
TXN72293,CUST11003,PROD1004,2023-04-07,2,East,0.28,2.81,5.6
TXN72294,CUST13317,PROD1055,2023-05-30,2,North,6.15,31.1,58.37
TXN72295,CUST12245,PROD1102,2023-10-02,1,North,4.03,47.67,45.75
TXN72296,CUST10845,PROD1161,2023-08-06,5,North,0.99,18.5,91.58
TXN72297,CUST14561,PROD1018,2023-08-24,1,West,6.92,32.52,30.27
TXN72298,CUST10109,PROD1061,2023-11-10,4,North,3.76,17.27,66.48
TXN72299,CUST12073,PROD1034,2023-02-05,1,East,5.01,15.79,15.0
TXN72300,CUST12089,PROD1035,2023-10-13,1,West,5.42,13.57,12.83
TXN72301,CUST13334,PROD1125,2023-04-13,2,North,0.67,13.59,27.0
TXN72302,CUST10348,PROD1108,2023-11-13,5,South,0.82,66.9,331.76
TXN72303,CUST14432,PROD1187,2023-07-22,4,East,2.69,10.39,40.44
TXN72304,CUST10617,PROD1148,2023-05-08,1,South,17.71,16.12,13.27
TXN72305,CUST14092,PROD1003,2023-12-01,1,South,22.49,70.54,54.68
TXN72306,CUST10837,PROD1065,2023-05-10,2,East,11.28,11.55,20.49
TXN72307,CUST12102,PROD1166,2023-02-03,3,North,4.83,20.38,58.19
TXN72308,CUST10312,PROD1172,2023-07-24,5,South,6.61,8.88,41.47
TXN72309,CUST14520,PROD1178,2023-03-18,5,South,2.38,89.05,434.65
TXN72310,CUST11934,PROD1123,2023-08-17,5,South,4.23,120.78,578.36
TXN72311,CUST12237,PROD1167,2023-12-22,1,South,3.04,40.95,39.71
TXN72312,CUST13480,PROD1067,2023-07-14,1,East,13.11,11.57,10.05
TXN72313,CUST14619,PROD1076,2023-04-05,1,North,6.87,13.4,12.48
TXN72314,CUST12667,PROD1127,2023-03-21,3,West,0.67,9.4,28.01
TXN72315,CUST12159,PROD1167,2023-07-18,1,East,6.35,40.95,38.35
TXN72316,CUST12297,PROD1058,2023-09-12,5,South,2.29,4.0,19.54
TXN72317,CUST14636,PROD1003,2023-10-24,5,South,1.59,70.54,347.09
TXN72318,CUST12886,PROD1154,2023-11-11,2,North,1.44,64.29,126.73
TXN72319,CUST10244,PROD1162,2023-02-06,3,North,4.94,30.85,87.98
TXN72320,CUST13309,PROD1184,2023-02-25,4,South,8.63,21.09,77.08
TXN72321,CUST10094,PROD1131,2023-11-23,1,North,2.68,24.03,23.39
TXN72322,CUST14838,PROD1026,2023-07-23,4,North,3.16,9.94,38.5
TXN72323,CUST12723,PROD1030,2023-08-02,1,North,13.31,15.92,13.8
TXN72324,CUST14108,PROD1007,2023-02-14,3,East,12.98,20.49,53.49
TXN72325,CUST10284,PROD1189,2023-09-16,3,West,0.73,29.07,86.57
TXN72326,CUST13391,PROD1113,2023-12-08,5,West,11.82,26.69,117.68
TXN72327,CUST11078,PROD1163,2023-10-21,3,West,2.23,23.13,67.84
TXN72328,CUST13741,PROD1184,2023-10-04,4,West,1.92,21.09,82.74
TXN72329,CUST12148,PROD1142,2023-05-01,4,South,3.21,29.61,114.64
TXN72330,CUST12789,PROD1003,2023-12-17,3,North,0.68,70.54,210.18
TXN72331,CUST13263,PROD1186,2023-02-17,4,South,15.1,29.51,100.22
TXN72332,CUST13540,PROD1142,2023-02-17,1,East,0.75,29.61,29.39
TXN72333,CUST14867,PROD1124,2023-08-14,2,West,6.45,16.74,31.32
TXN72334,CUST14567,PROD1107,2023-11-23,5,West,11.52,31.44,139.09
TXN72335,CUST11805,PROD1097,2023-05-21,2,South,19.05,15.6,25.26
TXN72336,CUST14475,PROD1123,2023-02-24,4,West,3.62,120.78,465.63
TXN72337,CUST12853,PROD1135,2023-01-13,5,South,8.26,13.6,62.38
TXN72338,CUST14681,PROD1078,2023-12-03,2,West,7.44,4.23,7.83
TXN72339,CUST10332,PROD1086,2023-11-24,2,South,3.09,23.59,45.72
TXN72340,CUST13990,PROD1052,2023-06-07,4,South,3.02,42.16,163.55
TXN72341,CUST12112,PROD1050,2023-04-12,5,South,6.62,35.91,167.66
TXN72342,CUST11160,PROD1074,2023-04-11,5,North,1.05,6.73,33.3
TXN72343,CUST14983,PROD1163,2023-10-21,2,East,1.1,23.13,45.75
TXN72344,CUST12246,PROD1166,2023-03-08,5,South,1.28,20.38,100.6
TXN72345,CUST10640,PROD1048,2023-07-29,5,North,1.84,9.43,46.28
TXN72346,CUST12498,PROD1186,2023-01-14,1,South,6.09,29.51,27.71
TXN72347,CUST11172,PROD1062,2023-09-16,4,North,12.86,20.01,69.75
TXN72348,CUST10131,PROD1089,2023-07-28,4,East,0.59,10.83,43.06
TXN72349,CUST12378,PROD1173,2023-04-02,1,South,8.93,11.04,10.05
TXN72350,CUST12941,PROD1198,2023-03-20,2,South,8.79,9.49,17.31
TXN72351,CUST13721,PROD1117,2023-08-02,3,South,0.14,33.76,101.14
TXN72352,CUST13629,PROD1131,2023-12-03,2,East,1.78,24.03,47.2
TXN72353,CUST13531,PROD1076,2023-09-11,1,West,1.9,13.4,13.15
TXN72354,CUST11467,PROD1056,2023-10-05,5,West,2.18,5.87,28.71
TXN72355,CUST12590,PROD1116,2023-09-27,1,West,2.9,23.83,23.14
TXN72356,CUST11560,PROD1010,2023-09-02,4,East,3.74,16.4,63.15
TXN72357,CUST14371,PROD1199,2023-01-05,5,North,2.37,28.93,141.22
TXN72358,CUST12356,PROD1017,2023-10-17,2,South,3.26,56.58,109.47
TXN72359,CUST13720,PROD1173,2023-01-13,5,West,0.04,11.04,55.18
TXN72360,CUST13327,PROD1018,2023-03-04,4,East,5.97,32.52,122.31
