customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
BANK14518,684,Germany,Female,71,3,117.11,1,1,0,55161.63,0
BANK14519,560,Spain,Female,51,0,950.0,2,1,0,37362.0,0
BANK14520,601,United States,Female,41,2,1125.59,4,1,1,36679.49,0
BANK14521,757,United States,Female,45,1,907.49,2,0,0,24421.8,1
BANK14522,699,Germany,Female,39,4,477.59,2,0,0,21475.76,0
BANK14523,850,United Kingdom,Male,62,0,3735.96,4,1,0,13565.53,1
BANK14524,768,Spain,Male,33,7,1947.75,2,0,0,37715.9,0
BANK14525,764,France,Male,30,0,11943.4,5,1,0,51514.42,0
BANK14526,511,United Kingdom,Male,53,0,1036.43,1,1,0,45185.24,1
BANK14527,726,Germany,Male,53,5,4617.37,4,0,1,40264.33,0
BANK14528,644,Spain,Male,79,6,11544.04,1,1,0,24455.86,1
BANK14529,594,Spain,Female,60,0,241.7,1,1,1,20891.77,0
BANK14530,666,Spain,Female,40,7,3631.22,2,1,1,47384.51,0
BANK14531,744,United Kingdom,Female,31,0,2995.27,2,0,1,22492.97,0
BANK14532,700,United Kingdom,Female,49,2,13209.81,2,0,1,26021.77,0
BANK14533,562,Germany,Female,20,0,5449.72,4,1,1,26654.07,0
BANK14534,724,France,Male,44,1,2147.47,4,1,1,36098.91,0
BANK14535,586,United Kingdom,Female,36,1,6215.67,2,1,0,36933.86,0
BANK14536,671,United States,Male,39,2,4369.2,2,1,1,50258.93,0
BANK14537,619,United Kingdom,Female,74,2,2132.19,2,0,1,36842.05,1
BANK14538,628,United Kingdom,Male,18,1,7691.37,1,1,0,34858.78,1
BANK14539,726,Spain,Female,22,9,5515.66,3,1,1,57400.17,0
BANK14540,545,United States,Female,66,0,27.16,1,1,1,28221.86,1
BANK14541,844,France,Female,50,0,10017.39,5,0,1,36659.69,0
BANK14542,467,United States,Male,68,3,2529.95,2,0,1,24038.31,1
BANK14543,590,France,Male,36,0,5184.5,3,1,0,38601.99,0
BANK14544,687,Germany,Male,53,1,2527.27,4,1,1,50169.43,0
BANK14545,708,Spain,Female,68,1,10658.39,1,1,1,28256.73,0
BANK14546,639,Germany,Male,23,1,5261.06,2,1,1,70419.59,0
BANK14547,644,United Kingdom,Female,77,7,4330.2,1,1,1,36764.55,1
BANK14548,691,United Kingdom,Female,32,0,19626.74,2,1,0,45379.11,0
BANK14549,626,Spain,Male,53,1,1646.97,3,0,1,19614.15,0
BANK14550,789,Germany,Female,73,0,337.4,1,1,1,63657.42,1
BANK14551,733,United States,Male,50,0,3628.46,3,1,0,56185.66,1
BANK14552,737,Germany,Male,41,1,2758.39,2,1,1,16502.35,0
BANK14553,553,France,Female,44,3,3028.34,2,1,0,20910.95,0
BANK14554,642,United Kingdom,Male,66,4,4839.3,5,1,0,49945.51,1
BANK14555,619,United States,Female,28,5,4774.14,2,1,1,53020.05,0
BANK14556,549,United Kingdom,Male,66,0,2490.08,2,1,0,17234.75,1
BANK14557,686,Germany,Female,40,0,9934.39,2,1,1,48663.14,0
BANK14558,596,Spain,Male,50,11,5269.99,3,0,1,27811.72,0
BANK14559,715,United States,Male,58,0,11032.36,2,1,1,34870.35,1
BANK14560,542,Spain,Female,63,9,12218.09,4,0,0,33312.81,1
BANK14561,821,Germany,Female,64,5,915.48,1,0,0,26721.63,1
BANK14562,560,France,Female,73,7,5705.96,1,0,1,32919.24,0
BANK14563,671,Spain,Male,46,1,1910.05,3,1,0,25079.2,0
BANK14564,729,Spain,Male,48,0,9052.54,1,0,0,28430.09,1
BANK14565,592,Germany,Female,18,2,6599.75,1,1,0,22747.37,1
BANK14566,735,United States,Female,51,4,1107.9,1,1,1,59735.53,0
BANK14567,527,Germany,Male,35,0,13962.39,5,1,1,29608.27,0
BANK14568,795,Spain,Male,35,4,5751.83,1,0,1,53407.23,0
BANK14569,651,United Kingdom,Male,23,0,14843.81,1,1,0,45586.43,0
BANK14570,590,United Kingdom,Male,69,2,1127.68,4,0,1,56189.88,0
BANK14571,620,Spain,Male,57,5,10189.77,5,1,1,30302.96,0
BANK14572,730,United States,Male,18,0,5514.2,3,0,1,33463.03,1
BANK14573,591,Spain,Male,64,0,4018.01,5,0,0,37814.04,1
BANK14574,575,United Kingdom,Female,59,0,8588.26,4,0,1,22298.38,0
BANK14575,627,France,Male,47,0,5010.11,2,1,1,37416.59,1
BANK14576,532,Spain,Female,21,0,5537.26,2,1,1,32142.99,0
BANK14577,832,Spain,Female,49,0,1462.94,3,0,1,58344.26,0
BANK14578,593,France,Male,27,1,8492.81,2,1,0,64221.35,0
BANK14579,733,United States,Male,60,5,5253.44,1,0,0,74872.01,0
BANK14580,670,Germany,Male,22,7,9301.99,5,1,1,17721.57,1
BANK14581,551,United Kingdom,Female,26,1,2165.67,3,1,1,47923.71,0
BANK14582,649,United Kingdom,Male,22,0,2015.17,4,1,0,31768.6,0
BANK14583,728,Germany,Female,78,0,120.97,3,1,1,27623.35,0
BANK14584,631,Germany,Female,28,3,7318.15,2,1,1,66741.73,0
BANK14585,769,Germany,Female,52,3,2004.73,5,1,1,24230.98,0
BANK14586,752,Germany,Female,44,10,1981.63,4,1,1,39460.1,0
BANK14587,741,United Kingdom,Female,21,0,5834.74,2,1,0,24902.98,1
BANK14588,604,Spain,Male,27,4,1457.57,4,1,1,13762.89,0
BANK14589,542,Spain,Female,56,2,11985.6,1,1,1,19906.32,1
BANK14590,588,France,Female,50,6,3861.67,3,1,1,14445.39,0
BANK14591,669,Spain,Male,76,2,17446.41,1,1,0,30488.23,1
BANK14592,704,United States,Male,55,1,398.84,4,1,0,21692.3,0
BANK14593,432,United States,Male,25,3,2053.58,3,1,1,57666.44,0
BANK14594,649,Germany,Male,66,5,2402.05,1,1,1,45771.24,0
BANK14595,665,France,Female,41,0,6554.46,1,1,1,25118.9,0
BANK14596,622,United Kingdom,Male,56,0,1197.4,2,0,1,24052.3,0
BANK14597,779,Spain,Female,50,1,2352.79,3,1,0,28847.1,1
BANK14598,692,Spain,Male,58,0,12075.55,1,1,1,31244.79,0
BANK14599,781,United Kingdom,Female,60,1,608.3,5,1,1,59198.35,0
BANK14600,628,United States,Female,36,14,6838.82,5,1,1,29410.75,0
BANK14601,743,Germany,Male,19,2,6061.46,3,1,0,37766.1,0
BANK14602,813,France,Male,72,3,699.21,2,1,1,29111.11,0
BANK14603,781,United States,Male,28,3,5831.63,4,0,0,45594.53,0
BANK14604,540,France,Female,52,5,4217.34,4,1,1,48483.6,0
BANK14605,624,Germany,Male,34,8,1695.03,1,1,1,58397.57,1
BANK14606,615,Spain,Male,59,3,1863.59,2,1,0,52588.16,0
BANK14607,698,Germany,Male,78,1,8948.58,5,1,1,13811.52,0
BANK14608,718,United States,Female,20,1,1313.42,2,0,0,19761.2,0
BANK14609,566,Spain,Female,39,1,3595.2,5,1,1,39471.92,0
BANK14610,656,Germany,Female,52,1,5715.17,5,1,1,39914.59,0
BANK14611,448,Spain,Female,38,1,695.75,2,0,0,32435.64,0
BANK14612,794,Spain,Male,42,3,13467.33,5,1,0,53322.9,0
BANK14613,598,France,Male,56,2,1509.81,1,1,1,66281.03,0
BANK14614,655,France,Female,19,0,1919.75,1,1,1,27581.32,0
BANK14615,619,United States,Female,18,10,5484.8,1,1,1,19479.84,0
BANK14616,764,Germany,Male,24,1,407.09,2,1,1,43250.69,0
BANK14617,366,United Kingdom,Female,37,2,4939.1,1,1,0,28500.91,1
BANK14618,648,Germany,Male,60,3,12386.48,2,1,0,15476.4,0
BANK14619,639,Spain,Female,72,2,1432.35,1,1,0,40731.71,0
BANK14620,604,United States,Female,23,1,2246.36,2,1,0,43348.01,0
BANK14621,822,United States,Female,72,4,1322.0,4,0,0,27373.81,0
BANK14622,561,United Kingdom,Male,53,0,8539.91,3,1,1,34059.23,1
BANK14623,727,Spain,Female,68,2,917.26,4,0,0,41206.98,0
BANK14624,685,Spain,Male,77,0,2128.04,1,1,1,65314.7,1
BANK14625,776,United States,Male,38,2,4594.24,2,1,1,46448.7,0
BANK14626,583,United States,Male,68,0,2592.23,1,0,1,19943.52,0
BANK14627,576,United Kingdom,Female,63,4,338.55,2,1,1,65714.14,0
BANK14628,759,United Kingdom,Female,52,0,14755.77,3,1,1,71800.24,0
BANK14629,692,France,Male,53,6,2061.7,3,0,0,42993.84,0
BANK14630,495,United States,Male,25,5,2949.81,1,1,1,56964.83,0
BANK14631,596,United Kingdom,Male,67,1,916.88,1,0,1,22370.52,0
BANK14632,688,Spain,Female,21,1,10025.39,2,1,0,36885.0,0
BANK14633,733,France,Female,60,3,1722.52,4,0,1,51085.79,0
BANK14634,582,United States,Male,33,0,100.11,1,0,1,40283.57,0
BANK14635,358,United Kingdom,Female,20,0,1901.93,3,1,0,26982.36,1
BANK14636,702,United States,Female,24,0,20694.52,1,0,1,24290.54,1
BANK14637,527,France,Male,19,2,794.06,5,1,1,40760.95,0
BANK14638,448,Germany,Female,18,0,158.5,2,1,1,49148.39,1
BANK14639,366,United States,Male,75,0,4315.83,1,0,0,22962.08,1
BANK14640,731,United States,Female,18,3,2323.42,3,1,0,29278.93,0
BANK14641,662,United States,Female,55,0,7923.12,2,0,1,92934.03,0
BANK14642,627,United States,Male,68,0,6581.75,4,1,1,46946.76,1
BANK14643,788,United Kingdom,Female,24,7,1025.41,3,1,1,32879.87,0
BANK14644,713,Germany,Male,41,3,4157.82,3,1,1,53761.78,0
BANK14645,811,Spain,Female,22,1,164.87,4,1,1,48793.63,0
BANK14646,510,United States,Female,38,0,2894.44,2,1,1,39800.33,0
BANK14647,646,Spain,Male,45,2,6259.75,4,1,1,40135.19,0
BANK14648,488,United Kingdom,Male,35,0,2680.36,1,1,1,27864.64,1
BANK14649,627,Germany,Male,41,9,627.56,4,1,1,52949.6,0
BANK14650,625,France,Female,75,3,317.54,3,1,1,26375.61,0
BANK14651,712,France,Female,49,10,9609.09,3,1,0,51468.93,0
BANK14652,654,France,Female,62,5,11097.06,2,1,1,52930.14,0
BANK14653,712,France,Female,50,1,2101.06,1,0,1,28970.44,0
BANK14654,720,France,Female,27,3,896.66,3,0,1,18489.56,0
BANK14655,850,Germany,Male,26,5,19225.61,2,1,1,48367.0,0
BANK14656,618,United States,Female,66,2,3946.79,1,1,1,49617.64,0
BANK14657,555,France,Female,50,0,3237.57,1,1,1,43224.74,0
BANK14658,674,United States,Male,50,1,6766.38,2,1,1,20258.23,0
BANK14659,569,Spain,Female,24,0,924.84,1,0,0,40924.92,1
BANK14660,798,United States,Male,21,3,4337.38,5,0,0,73526.65,1
BANK14661,621,Spain,Male,45,3,11043.76,1,1,0,70075.55,1
BANK14662,593,United States,Male,40,14,116.69,1,1,1,59973.81,0
BANK14663,602,Spain,Male,70,2,5588.05,1,0,1,45884.54,0
BANK14664,721,United States,Female,49,4,4008.39,1,1,1,44486.72,0
BANK14665,634,United States,Female,61,0,15059.39,4,1,0,29771.28,0
BANK14666,585,Germany,Male,33,1,1496.74,1,1,0,70727.37,1
BANK14667,816,Spain,Female,63,7,9791.14,1,0,0,39282.92,0
BANK14668,564,United States,Female,72,4,1847.97,5,1,1,57837.29,0
BANK14669,653,Germany,Female,27,3,2809.4,1,1,1,32358.33,0
BANK14670,715,Germany,Male,31,0,1199.46,1,1,0,46438.73,0
BANK14671,486,Spain,Female,56,3,9960.49,2,0,0,34773.31,1
BANK14672,698,United States,Female,53,6,1087.11,2,1,1,19810.89,0
BANK14673,544,Germany,Female,51,0,9795.44,4,0,1,26847.61,0
BANK14674,732,France,Female,41,3,3040.48,5,1,0,30978.5,0
BANK14675,553,France,Female,35,1,9011.64,4,1,0,66850.46,0
BANK14676,719,France,Female,33,0,1535.95,3,1,1,23323.76,1
BANK14677,760,United States,Female,58,4,712.03,5,1,1,24474.29,0
BANK14678,736,France,Male,54,0,4047.97,4,1,1,27145.07,0
BANK14679,675,United Kingdom,Female,58,0,3561.01,1,1,1,59099.11,1
BANK14680,626,Spain,Female,42,4,2205.0,2,0,0,34275.43,0
BANK14681,592,United Kingdom,Male,79,4,5435.71,2,0,1,34661.36,0
BANK14682,797,United Kingdom,Female,25,0,499.89,2,0,0,50218.23,0
BANK14683,580,France,Female,41,8,4864.32,1,0,0,70654.71,0
BANK14684,546,Spain,Female,37,0,1189.74,3,1,1,79743.79,1
BANK14685,716,Germany,Male,65,15,690.31,1,1,0,67605.33,1
BANK14686,570,United Kingdom,Female,47,4,12018.01,3,1,1,33747.21,1
BANK14687,554,Germany,Male,37,1,3079.04,2,1,0,31218.02,1
BANK14688,505,Germany,Female,79,0,7207.28,2,1,0,34132.21,0
BANK14689,601,United States,Male,35,1,466.7,2,1,0,18175.19,0
BANK14690,641,Spain,Male,21,0,295.91,2,1,1,20693.99,0
BANK14691,674,Spain,Male,65,2,3414.52,3,1,1,46577.34,0
BANK14692,745,United Kingdom,Male,53,1,1895.71,4,1,1,19678.66,0
BANK14693,702,United States,Male,23,1,24.6,2,1,1,23891.22,0
BANK14694,630,United States,Male,20,4,1012.38,3,1,1,39196.58,0
BANK14695,630,United States,Male,35,0,1234.46,4,1,1,23777.71,0
BANK14696,701,Spain,Female,64,2,1701.94,1,1,1,29017.31,1
BANK14697,777,Spain,Male,57,0,10499.67,1,1,0,29201.54,0
BANK14698,662,France,Male,35,3,2728.83,2,1,1,13799.76,0
BANK14699,603,Spain,Male,73,2,5688.31,2,1,1,35475.32,0
BANK14700,550,Spain,Male,40,4,92.84,5,1,0,31310.22,0
BANK14701,505,United States,Male,52,0,8408.05,3,1,0,33135.15,1
BANK14702,716,Germany,Male,23,0,1374.35,2,1,1,20851.61,0
BANK14703,707,United Kingdom,Male,71,0,1848.36,3,1,1,25750.2,0
BANK14704,707,Germany,Female,43,0,231.56,4,0,0,30463.78,0
BANK14705,637,United Kingdom,Male,79,0,2635.56,1,1,1,23456.28,0
BANK14706,790,France,Male,38,2,9572.24,2,1,0,29510.69,0
BANK14707,601,Spain,Female,78,2,2379.98,1,1,1,97710.88,0
BANK14708,745,United Kingdom,Female,41,5,11962.84,4,1,1,41502.02,0
BANK14709,646,United Kingdom,Male,32,1,10103.89,4,1,1,30388.06,0
BANK14710,589,United Kingdom,Male,44,2,319.82,5,1,0,34846.54,0
BANK14711,709,United Kingdom,Male,49,14,1821.17,2,0,1,59132.48,0
BANK14712,690,Spain,Male,29,2,12062.97,1,0,0,28263.7,0
BANK14713,685,Germany,Male,22,2,151.31,4,0,0,40326.58,0
BANK14714,658,United Kingdom,Male,24,16,7258.08,4,0,1,61977.11,0
BANK14715,646,United States,Male,39,15,11845.12,1,0,1,35625.64,1
BANK14716,850,United Kingdom,Male,44,1,7359.07,1,1,0,33181.85,0
BANK14717,768,Spain,Male,32,3,6809.26,2,0,1,66282.51,0
BANK14718,722,United States,Male,56,1,9268.89,2,1,0,54713.62,1
BANK14719,661,Spain,Female,62,3,5479.92,4,1,1,44914.43,0
BANK14720,750,France,Male,74,8,2750.4,1,1,1,34849.53,0
BANK14721,701,Spain,Male,52,1,324.06,3,1,1,22821.2,0
BANK14722,652,United States,Male,43,5,7755.08,2,0,0,81909.1,0
BANK14723,619,Germany,Male,40,3,11782.76,1,1,0,56544.08,1
BANK14724,641,United States,Female,30,0,3582.96,2,0,0,35151.42,0
BANK14725,332,Germany,Female,43,4,3801.89,2,1,1,58653.68,0
BANK14726,671,United States,Male,20,1,2581.59,5,1,1,54362.06,0
BANK14727,601,United Kingdom,Female,46,0,9720.45,3,1,1,28457.54,0
BANK14728,809,Spain,Male,19,15,74.57,3,1,1,32497.76,1
BANK14729,651,France,Female,45,1,4898.13,1,1,1,49608.32,0
BANK14730,531,Germany,Male,40,2,11898.04,1,0,1,25570.68,1
BANK14731,645,Germany,Female,53,4,544.74,1,0,0,47839.63,1
BANK14732,545,United Kingdom,Female,66,9,15991.02,1,1,0,33159.99,0
BANK14733,697,United Kingdom,Male,23,6,17160.06,3,1,1,26854.71,0
BANK14734,679,United States,Female,28,2,13281.25,2,0,1,24998.23,0
BANK14735,745,Germany,Male,55,2,3104.56,1,1,1,33189.38,0
BANK14736,570,Spain,Male,71,0,2414.19,2,1,0,41027.71,1
BANK14737,653,United States,Male,51,1,6119.99,1,0,1,28701.07,0
BANK14738,513,United Kingdom,Male,34,8,1918.69,5,1,1,31477.68,0
BANK14739,720,Germany,Male,20,3,353.96,2,1,1,39072.59,0
BANK14740,701,France,Female,61,0,11584.54,2,0,1,115526.6,0
BANK14741,699,France,Male,63,0,5037.32,3,0,0,41396.74,1
BANK14742,650,Germany,Male,51,7,1160.63,2,1,0,42827.59,0
BANK14743,691,Spain,Male,39,5,92.9,3,1,0,36297.91,1
BANK14744,810,Germany,Male,46,1,6428.01,5,0,1,84536.1,0
BANK14745,621,Spain,Male,77,2,9579.81,2,1,1,16496.47,0
BANK14746,663,United Kingdom,Male,71,1,2601.41,2,1,1,23483.82,0
BANK14747,541,Spain,Female,46,4,421.79,2,1,1,26002.76,0
BANK14748,563,Spain,Male,22,2,5229.45,3,0,0,51714.67,0
BANK14749,659,Germany,Male,27,3,1761.49,4,0,1,30296.49,0
BANK14750,760,Germany,Female,27,1,777.11,2,0,1,50087.07,0
BANK14751,624,France,Female,70,1,3570.8,1,0,0,13011.21,0
BANK14752,626,United Kingdom,Female,26,0,3287.39,3,0,1,41336.94,0
BANK14753,609,United States,Female,79,8,3636.32,5,1,1,22163.67,0
BANK14754,596,Germany,Male,38,8,8684.43,4,0,0,51626.81,0
BANK14755,679,United Kingdom,Female,30,5,3313.53,4,1,0,23575.68,1
BANK14756,500,United Kingdom,Female,27,8,11540.03,1,1,0,26509.39,1
BANK14757,778,France,Female,55,3,9219.81,3,1,1,20922.87,0
BANK14758,583,Germany,Male,28,0,5265.08,1,1,0,23252.65,1
BANK14759,722,Germany,Male,21,4,292.66,2,1,1,35750.53,0
BANK14760,523,United Kingdom,Female,75,1,10010.34,2,1,1,31345.85,0
BANK14761,716,Germany,Female,63,1,11799.59,5,1,1,27089.78,0
BANK14762,717,France,Male,79,0,2350.4,1,1,0,19291.8,1
BANK14763,688,France,Male,48,1,3734.34,4,1,0,26993.46,1
BANK14764,550,France,Male,66,3,1649.61,1,0,0,55533.89,0
BANK14765,674,Germany,Male,69,0,74.13,3,0,1,38474.15,0
BANK14766,531,Germany,Female,51,0,3264.36,1,1,0,42266.01,0
BANK14767,624,France,Female,59,3,692.63,5,1,1,63170.41,0
BANK14768,752,Spain,Male,52,4,1012.57,3,1,1,52091.56,0
BANK14769,729,United States,Female,56,2,3276.47,2,0,1,59759.12,0
BANK14770,651,United Kingdom,Male,56,0,10088.47,1,0,1,39076.56,0
BANK14771,552,Spain,Female,50,1,9309.82,3,1,1,28677.8,0
BANK14772,714,United States,Male,25,4,16771.82,1,0,1,37748.05,0
BANK14773,651,Germany,Male,49,3,3295.47,1,1,0,37934.51,0
BANK14774,417,United Kingdom,Female,72,0,4014.91,3,1,1,16249.5,1
BANK14775,728,Spain,Female,50,10,8633.12,3,0,0,31623.65,0
BANK14776,647,United Kingdom,Male,25,0,6014.42,1,1,0,55796.79,0
BANK14777,770,Germany,Female,63,0,1009.49,2,1,1,16359.46,0
BANK14778,540,United States,Female,31,1,2538.94,3,0,0,18011.93,1
BANK14779,332,United States,Female,51,1,13236.61,5,1,1,23901.9,1
BANK14780,677,United States,Female,25,12,789.86,4,1,0,28277.84,0
BANK14781,679,Spain,Female,68,0,1174.54,2,0,1,33510.04,0
BANK14782,480,United States,Female,59,1,2559.63,4,0,1,76015.69,0
BANK14783,552,Spain,Female,24,1,14056.58,2,1,0,48313.81,0
BANK14784,850,Spain,Female,30,2,604.17,1,1,1,40187.5,0
BANK14785,619,France,Female,71,0,5588.09,2,1,1,33738.65,0
BANK14786,723,Spain,Female,38,0,708.52,4,0,1,34988.47,1
BANK14787,584,United Kingdom,Male,64,0,3716.95,5,1,1,51947.91,0
BANK14788,440,United States,Male,49,2,3845.43,5,0,1,58585.9,0
BANK14789,632,Spain,Male,28,4,217.81,3,1,1,27013.76,0
BANK14790,623,Germany,Male,75,3,15408.39,2,0,1,42898.17,0
BANK14791,610,Spain,Female,31,2,8215.56,1,1,1,38751.59,0
BANK14792,638,Spain,Female,28,1,1803.8,1,1,1,55930.93,0
BANK14793,676,France,Female,19,6,699.9,2,0,0,64821.61,0
BANK14794,634,United Kingdom,Female,51,1,2120.39,3,0,1,41921.57,0
BANK14795,523,Germany,Female,78,1,11234.64,2,1,1,33986.46,0
BANK14796,698,France,Female,61,2,711.76,3,1,1,19310.9,0
BANK14797,455,United Kingdom,Female,64,3,2148.66,3,1,1,23122.99,1
BANK14798,444,Spain,Female,34,1,3409.1,5,1,0,39579.03,0
BANK14799,723,Germany,Female,31,0,167.19,1,1,0,58467.57,0
BANK14800,700,United Kingdom,Male,42,0,1560.1,3,0,0,71514.14,1
BANK14801,644,France,Male,65,5,4527.17,2,1,1,15098.39,0
BANK14802,510,Spain,Female,44,0,1957.55,1,1,1,30411.85,1
BANK14803,579,Spain,Female,25,2,10221.35,2,1,1,39830.18,0
BANK14804,623,United States,Male,73,0,13804.52,1,0,0,51472.29,0
BANK14805,490,France,Male,34,0,2912.89,2,0,1,30916.91,0
BANK14806,576,Germany,Female,22,0,3796.65,3,1,1,32201.8,0
BANK14807,715,Spain,Female,29,0,4982.2,4,1,1,38776.78,0
BANK14808,792,United States,Male,55,0,5461.19,4,0,1,17019.16,0
BANK14809,608,United Kingdom,Female,35,3,326.74,2,1,1,31046.03,0
BANK14810,725,Spain,Female,43,2,275.87,5,1,1,30463.9,0
BANK14811,458,United Kingdom,Male,48,4,10034.22,4,1,1,41960.88,1
BANK14812,715,Spain,Female,54,0,1241.49,3,0,1,43279.87,1
BANK14813,569,United Kingdom,Male,23,6,4386.62,1,1,0,28060.95,1
BANK14814,680,France,Male,58,16,4899.77,1,0,1,36096.22,0
BANK14815,625,United Kingdom,Male,32,0,898.41,4,0,0,37302.8,0
BANK14816,782,United Kingdom,Male,59,10,7168.96,2,1,1,32387.63,0
BANK14817,562,Spain,Male,66,0,10047.55,1,0,0,54630.34,0
BANK14818,712,Spain,Male,78,3,1680.01,2,1,1,33773.24,0
BANK14819,622,United Kingdom,Female,43,1,10512.13,1,1,1,85575.11,0
BANK14820,634,France,Female,68,2,422.55,4,0,0,26300.62,0
BANK14821,631,Germany,Male,29,2,8058.8,4,1,0,49065.38,0
BANK14822,565,United States,Female,58,1,5109.8,2,0,1,56190.13,0
BANK14823,648,United Kingdom,Female,64,3,4374.67,1,1,0,23194.0,0
BANK14824,643,France,Male,31,2,1307.69,2,1,1,44443.87,0
BANK14825,674,United Kingdom,Male,18,2,2245.85,1,1,1,63195.36,0
BANK14826,658,United States,Female,34,12,12056.67,2,1,1,46082.8,1
BANK14827,729,Germany,Female,50,8,3134.37,4,1,1,14616.4,0
BANK14828,742,Germany,Male,72,9,4511.69,1,0,1,50645.9,0
BANK14829,544,United Kingdom,Female,46,6,13732.78,2,0,1,43956.73,0
BANK14830,736,United States,Female,70,0,3141.37,1,1,1,44611.44,1
BANK14831,531,United Kingdom,Male,71,1,2457.32,2,1,0,32600.66,0
BANK14832,708,Spain,Male,62,0,11184.09,1,1,0,24610.99,0
BANK14833,711,Germany,Female,48,12,12089.3,2,0,1,70264.59,0
BANK14834,458,France,Female,79,0,2189.72,2,1,0,59850.63,0
BANK14835,659,France,Female,25,1,4482.31,4,0,0,59990.4,1
BANK14836,603,France,Female,47,0,16583.51,2,1,1,33105.24,0
BANK14837,574,United States,Male,30,0,285.34,3,1,0,40184.06,1
BANK14838,785,United States,Female,33,0,203.08,5,1,0,46785.11,0
BANK14839,584,Germany,Male,19,3,3634.35,3,1,0,40017.8,1
BANK14840,569,United States,Female,62,0,1721.19,2,1,0,38206.33,1
BANK14841,657,Spain,Male,35,2,4359.57,1,1,0,50403.62,0
BANK14842,718,Germany,Male,52,5,6442.13,4,1,1,27242.36,0
BANK14843,635,Germany,Female,62,4,357.88,3,1,0,66602.25,0
BANK14844,766,Spain,Female,36,0,10700.95,1,1,0,37086.84,1
BANK14845,703,Spain,Female,30,7,1620.95,1,1,1,26562.24,0
BANK14846,432,Spain,Male,68,4,2401.06,2,1,1,25725.89,1
BANK14847,597,United Kingdom,Male,21,0,2055.18,1,1,1,18511.13,0
BANK14848,593,France,Female,36,4,9157.75,3,1,0,45181.29,0
BANK14849,697,France,Male,67,4,935.58,1,0,0,26821.9,1
BANK14850,387,Germany,Female,42,2,145.46,2,0,0,37936.71,0
BANK14851,850,Spain,Female,55,0,17842.45,1,1,1,40035.63,0
BANK14852,703,United States,Male,68,2,19720.79,2,1,1,12403.09,0
BANK14853,664,Spain,Female,74,4,1489.96,1,1,1,32768.87,1
BANK14854,768,Germany,Male,48,0,46.98,3,1,0,81636.11,0
BANK14855,850,France,Female,53,3,5191.12,5,1,1,47714.19,0
BANK14856,737,United Kingdom,Female,21,1,5227.21,4,1,1,40766.41,0
BANK14857,744,Spain,Female,73,2,14096.87,1,1,1,31304.75,0
BANK14858,663,France,Male,56,1,1772.46,2,1,1,11613.48,0
BANK14859,635,Germany,Male,24,1,1050.55,2,1,1,37801.95,0
BANK14860,602,Germany,Female,75,5,4790.54,5,1,0,39624.64,0
BANK14861,567,France,Female,72,4,4146.79,4,1,1,24523.67,0
BANK14862,581,France,Female,75,1,6324.58,1,1,0,25478.15,0
BANK14863,514,Spain,Male,33,1,10819.66,1,1,1,29319.29,1
BANK14864,642,United States,Female,76,3,4102.01,3,1,0,39645.21,1
BANK14865,481,Spain,Female,65,4,813.04,1,0,0,18802.26,1
BANK14866,669,United Kingdom,Male,22,3,4558.12,5,1,1,16745.94,0
BANK14867,646,France,Male,64,2,2342.84,5,1,0,48401.24,0
BANK14868,664,United Kingdom,Female,40,9,3014.11,4,1,0,29338.21,0
BANK14869,597,United Kingdom,Female,53,4,16030.34,1,1,0,60112.46,0
BANK14870,850,United States,Female,49,0,4047.81,2,1,0,23795.17,1
BANK14871,786,Spain,Male,41,2,810.52,2,1,1,33813.37,0
BANK14872,525,Germany,Male,42,1,2927.37,4,0,1,56965.29,0
BANK14873,673,United Kingdom,Female,62,4,1296.64,1,1,1,58936.14,0
BANK14874,589,United Kingdom,Male,45,0,727.92,2,0,1,37261.99,0
BANK14875,548,United Kingdom,Female,36,1,6228.04,1,1,1,22738.58,0
BANK14876,515,United Kingdom,Female,24,1,4951.96,2,1,1,17352.39,0
BANK14877,693,Germany,Female,61,0,3443.67,5,1,0,34910.91,0
BANK14878,581,Spain,Female,75,1,2751.63,5,0,1,52099.81,0
BANK14879,746,United States,Female,58,3,1944.65,4,1,0,26471.26,1
BANK14880,749,United Kingdom,Male,34,1,460.62,5,1,0,49035.08,0
BANK14881,787,France,Male,19,2,1778.16,1,1,1,18858.32,0
BANK14882,564,Germany,Female,33,2,9112.99,3,1,1,36720.16,0
BANK14883,697,United States,Male,56,2,7654.88,2,1,0,50745.58,0
BANK14884,713,France,Male,78,2,17934.81,2,1,0,53399.22,0
BANK14885,602,France,Male,35,0,5336.54,2,0,0,40410.02,0
BANK14886,572,France,Female,56,0,4033.14,4,1,1,30407.71,0
BANK14887,810,United Kingdom,Female,18,4,1755.2,2,1,1,27638.99,0
BANK14888,672,Spain,Male,20,2,399.87,3,1,1,18680.71,0
BANK14889,713,United Kingdom,Female,38,3,4811.91,3,1,1,29536.74,1
BANK14890,567,France,Male,79,2,3348.74,1,1,0,65622.25,1
BANK14891,528,United States,Female,77,0,7116.34,1,1,1,33504.93,0
BANK14892,593,United Kingdom,Male,47,4,2653.93,4,1,0,37402.76,1
BANK14893,637,United States,Female,28,0,21185.77,2,0,1,40452.31,0
BANK14894,543,United Kingdom,Male,39,8,2534.27,4,1,1,31397.35,1
